,material,Cell type,test,time (hr),concentration (ug/ml),Hydrodynamic diameter (nm),Zeta potential (mV),mcd,electronegativity,rox,radii,viability (%)
426,1,16,1,0.23404255319148934,0.00625,0.029701123700284424,0.7236585365853659,1.0,1.0000000000000002,0.3655111891180342,0.34782608695652184,0.41682649277585987
427,1,16,1,0.23404255319148934,0.0078125,0.029701123700284424,0.7236585365853659,1.0,1.0000000000000002,0.3655111891180342,0.34782608695652184,0.4081745727315348
428,1,16,1,0.23404255319148934,0.015625,0.029701123700284424,0.7236585365853659,1.0,1.0000000000000002,0.3655111891180342,0.34782608695652184,0.4081745727315348
429,1,16,1,0.23404255319148934,0.03125,0.029701123700284424,0.7236585365853659,1.0,1.0000000000000002,0.3655111891180342,0.34782608695652184,0.40745428973277076
430,1,16,1,0.23404255319148934,0.0625,0.029701123700284424,0.7236585365853659,1.0,1.0000000000000002,0.3655111891180342,0.34782608695652184,0.39447214763670463
431,1,16,1,0.23404255319148934,0.000625,0.01450086259150464,0.6067073170731708,1.0,1.0000000000000002,0.3655111891180342,0.34782608695652184,0.40745428973277076
432,1,16,1,0.23404255319148934,0.00625,0.01450086259150464,0.6020325203252033,1.0,1.0000000000000002,0.3655111891180342,0.34782608695652184,0.39735754166133913
433,1,16,1,0.23404255319148934,0.0078125,0.01450086259150464,0.24646341463414634,1.0,1.0000000000000002,0.3655111891180342,0.34782608695652184,0.3923070366108341
434,1,16,1,0.23404255319148934,0.015625,0.01450086259150464,0.6759756097560976,1.0,1.0000000000000002,0.3655111891180342,0.34782608695652184,0.3908664706133061
435,1,16,1,0.23404255319148934,0.03125,0.01450086259150464,0.6759756097560976,1.0,1.0000000000000002,0.3655111891180342,0.34782608695652184,0.3742786514938414
436,1,16,1,0.23404255319148934,0.0625,0.01450086259150464,0.5050813008130082,1.0,1.0000000000000002,0.3655111891180342,0.34782608695652184,0.31081703107019565
437,1,16,1,0.010638297872340424,0.000625,0.13041451018790506,0.9337398373983741,1.0,1.0000000000000002,0.3655111891180342,0.34782608695652184,0.4155649320206283
438,1,16,1,0.010638297872340424,0.00625,0.13041451018790506,0.9337398373983741,1.0,1.0000000000000002,0.3655111891180342,0.34782608695652184,0.4029322763499979
439,1,16,1,0.010638297872340424,0.0078125,0.13041451018790506,0.9337398373983741,1.0,1.0000000000000002,0.3655111891180342,0.34782608695652184,0.38099134807995566
440,1,16,1,0.010638297872340424,0.015625,0.13041451018790506,0.9337398373983741,1.0,1.0000000000000002,0.3655111891180342,0.34782608695652184,0.37301282870903124
441,1,16,1,0.010638297872340424,0.03125,0.13041451018790506,0.9337398373983741,1.0,1.0000000000000002,0.3655111891180342,0.34782608695652184,0.3417593658099987
442,1,16,1,0.010638297872340424,0.0625,0.13041451018790506,0.9337398373983741,1.0,1.0000000000000002,0.3655111891180342,0.34782608695652184,0.3071857818693262
443,1,16,1,0.042553191489361694,0.000625,0.13041451018790506,0.9337398373983741,1.0,1.0000000000000002,0.3655111891180342,0.34782608695652184,0.411575672335166
444,1,16,1,0.042553191489361694,0.00625,0.13041451018790506,0.9337398373983741,1.0,1.0000000000000002,0.3655111891180342,0.34782608695652184,0.39362400375058604
445,1,16,1,0.042553191489361694,0.0078125,0.13041451018790506,0.9337398373983741,1.0,1.0000000000000002,0.3655111891180342,0.34782608695652184,0.3716788134509654
446,1,16,1,0.042553191489361694,0.015625,0.13041451018790506,0.9337398373983741,1.0,1.0000000000000002,0.3655111891180342,0.34782608695652184,0.3543920214806291
447,1,16,1,0.042553191489361694,0.03125,0.13041451018790506,0.9337398373983741,1.0,1.0000000000000002,0.3655111891180342,0.34782608695652184,0.2839151003707966
448,1,16,1,0.042553191489361694,0.0625,0.13041451018790506,0.9337398373983741,1.0,1.0000000000000002,0.3655111891180342,0.34782608695652184,0.2626347866854196
449,1,16,1,0.07446808510638298,0.000625,0.13041451018790506,0.9337398373983741,1.0,1.0000000000000002,0.3655111891180342,0.34782608695652184,0.4095810424924349
450,1,16,1,0.07446808510638298,0.00625,0.13041451018790506,0.9337398373983741,1.0,1.0000000000000002,0.3655111891180342,0.34782608695652184,0.3770020883944935
451,1,16,1,0.07446808510638298,0.0078125,0.13041451018790506,0.9337398373983741,1.0,1.0000000000000002,0.3655111891180342,0.34782608695652184,0.34375399565272985
452,1,16,1,0.07446808510638298,0.015625,0.13041451018790506,0.9337398373983741,1.0,1.0000000000000002,0.3655111891180342,0.34782608695652184,0.30120189234113287
453,1,16,1,0.07446808510638298,0.03125,0.13041451018790506,0.9337398373983741,1.0,1.0000000000000002,0.3655111891180342,0.34782608695652184,0.21276904061714189
454,1,16,1,0.07446808510638298,0.0625,0.13041451018790506,0.9337398373983741,1.0,1.0000000000000002,0.3655111891180342,0.34782608695652184,0.1702169373055449
455,1,16,1,0.10638297872340424,0.000625,0.13041451018790506,0.9337398373983741,1.0,1.0000000000000002,0.3655111891180342,0.34782608695652184,0.39162937390785496
456,1,16,1,0.10638297872340424,0.00625,0.13041451018790506,0.9337398373983741,1.0,1.0000000000000002,0.3655111891180342,0.34782608695652184,0.3617056642373098
457,1,16,1,0.10638297872340424,0.0078125,0.13041451018790506,0.9337398373983741,1.0,1.0000000000000002,0.3655111891180342,0.34782608695652184,0.26064015684268854
458,1,16,1,0.10638297872340424,0.015625,0.13041451018790506,0.9337398373983741,1.0,1.0000000000000002,0.3655111891180342,0.34782608695652184,0.17952520990495674
459,1,16,1,0.10638297872340424,0.03125,0.13041451018790506,0.9337398373983741,1.0,1.0000000000000002,0.3655111891180342,0.34782608695652184,0.1176874227507139
460,1,16,1,0.10638297872340424,0.0625,0.13041451018790506,0.9337398373983741,1.0,1.0000000000000002,0.3655111891180342,0.34782608695652184,0.09441674125218429
461,1,16,1,0.23404255319148934,0.000625,0.02690352963118385,0.6167276422764228,1.0,1.0000000000000002,0.3655111891180342,0.34782608695652184,0.42025316455696204
462,1,16,1,0.23404255319148934,0.003125,0.02690352963118385,0.6421747967479675,1.0,1.0000000000000002,0.3655111891180342,0.34782608695652184,0.34940118484422283
463,7,17,7,0.23404255319148934,0.00625,0.02690352963118385,0.613150406504065,0.0,0.3701298701298701,0.8894251864853006,0.5652173913043479,0.33209308272599414
464,7,17,7,0.23404255319148934,0.009375,0.02690352963118385,0.6159552845528455,0.0,0.3701298701298701,0.8894251864853006,0.5652173913043479,0.29260964071090656
465,7,17,7,0.23404255319148934,0.015625,0.02690352963118385,0.7513414634146343,0.0,0.3701298701298701,0.8894251864853006,0.5652173913043479,0.028125133188424332
466,7,17,7,0.23404255319148934,0.000625,0.04555415675852101,0.6014430894308943,0.0,0.3701298701298701,0.8894251864853006,0.5652173913043479,0.42133572006989733
467,7,17,7,0.23404255319148934,0.003125,0.04555415675852101,0.5707317073170732,0.0,0.3701298701298701,0.8894251864853006,0.5652173913043479,0.3591356604014832
468,7,17,7,0.23404255319148934,0.00625,0.04555415675852101,0.541869918699187,0.0,0.3701298701298701,0.8894251864853006,0.5652173913043479,0.34291011379618974
469,7,17,7,0.23404255319148934,0.009375,0.04555415675852101,0.931829268292683,0.0,0.3701298701298701,0.8894251864853006,0.5652173913043479,0.2931509184673742
470,7,17,7,0.23404255319148934,0.015625,0.04555415675852101,0.931829268292683,0.0,0.3701298701298701,0.8894251864853006,0.5652173913043479,0.030829390955973236
471,7,17,7,0.23404255319148934,0.000625,0.08285541101319532,0.9337398373983741,0.0,0.3701298701298701,0.8894251864853006,0.5652173913043479,0.4246217448749095
472,7,17,7,0.23404255319148934,0.003125,0.08285541101319532,0.8235772357723579,0.0,0.3701298701298701,0.8894251864853006,0.5652173913043479,0.38721817329412267
473,7,17,7,0.23404255319148934,0.00625,0.08285541101319532,0.8235772357723579,0.0,0.3701298701298701,0.8894251864853006,0.5652173913043479,0.373520010228871
474,7,17,7,0.23404255319148934,0.009375,0.08285541101319532,0.8235772357723579,0.0,0.3701298701298701,0.8894251864853006,0.5652173913043479,0.31082981715893115
475,7,17,6,0.23404255319148934,0.015625,0.08285541101319532,0.7712804878048781,0.0,0.3701298701298701,0.8894251864853006,0.5652173913043479,0.08429442100328176
476,7,17,6,0.48936170212765956,0.000625,0.02690352963118385,0.6401626016260163,0.0,0.3701298701298701,0.8894251864853006,0.5652173913043479,0.4121425222691045
477,7,17,6,0.48936170212765956,0.003125,0.02690352963118385,0.5770325203252032,0.0,0.3701298701298701,0.8894251864853006,0.5652173913043479,0.3434513915526574
478,7,17,6,0.48936170212765956,0.00625,0.02690352963118385,0.7178048780487806,0.0,0.3701298701298701,0.8894251864853006,0.5652173913043479,0.329386693943656
479,7,17,6,0.48936170212765956,0.009375,0.02690352963118385,0.686280487804878,0.0,0.3701298701298701,0.8894251864853006,0.5652173913043479,0.2872011251758087
480,7,17,6,0.48936170212765956,0.015625,0.02690352963118385,0.5153861788617886,0.0,0.3701298701298701,0.8894251864853006,0.5652173913043479,0.02433917231385586
481,7,17,6,0.48936170212765956,0.000625,0.04555415675852101,0.5707317073170732,0.0,0.3701298701298701,0.8894251864853006,0.5652173913043479,0.41538592677833186
482,7,17,6,0.48936170212765956,0.003125,0.04555415675852101,0.5707317073170732,0.0,0.3701298701298701,0.8894251864853006,0.5652173913043479,0.354268422622853
483,7,17,6,0.48936170212765956,0.00625,0.04555415675852101,0.5353658536585366,0.0,0.3701298701298701,0.8894251864853006,0.5652173913043479,0.329386693943656
484,7,17,6,0.48936170212765956,0.009375,0.04555415675852101,0.5353658536585366,0.0,0.3701298701298701,0.8894251864853006,0.5652173913043479,0.29152708519797127
485,7,17,6,0.48936170212765956,0.015625,0.04555415675852101,0.5153861788617886,0.0,0.3701298701298701,0.8894251864853006,0.5652173913043479,0.030288539402463455
486,7,17,6,0.48936170212765956,0.000625,0.08285541101319532,0.6073170731707318,0.0,0.3701298701298701,0.8894251864853006,0.5652173913043479,0.42251630226313774
487,7,18,1,0.48936170212765956,0.003125,0.08285541101319532,0.559959349593496,0.0,0.3701298701298701,0.8894251864853006,0.5652173913043479,0.3661466990580915
488,7,18,1,0.48936170212765956,0.00625,0.08285541101319532,0.6073170731707318,0.0,0.3701298701298701,0.8894251864853006,0.5652173913043479,0.347180667433832
489,7,18,1,0.48936170212765956,0.009375,0.08285541101319532,0.608069105691057,0.0,0.3701298701298701,0.8894251864853006,0.5652173913043479,0.30345224395857306
490,7,18,1,0.48936170212765956,0.015625,0.08285541101319532,0.6088211382113822,0.0,0.3701298701298701,0.8894251864853006,0.5652173913043479,0.05636960320504625
491,7,18,1,0.7446808510638298,0.000625,0.02690352963118385,0.6236585365853659,0.0,0.3701298701298701,0.8894251864853006,0.5652173913043479,0.40997741124323406
492,7,18,1,0.7446808510638298,0.003125,0.02690352963118385,0.6236585365853659,0.0,0.3701298701298701,0.8894251864853006,0.5652173913043479,0.3434513915526574
493,7,18,1,0.7446808510638298,0.00625,0.02690352963118385,0.5426829268292683,0.0,0.3701298701298701,0.8894251864853006,0.5652173913043479,0.3158675361207007
494,7,18,1,0.7446808510638298,0.009375,0.02690352963118385,0.5426829268292683,0.0,0.3701298701298701,0.8894251864853006,0.5652173913043479,0.2796274986148404
495,7,18,1,0.7446808510638298,0.015625,0.02690352963118385,0.5067886178861789,0.0,0.3701298701298701,0.8894251864853006,0.5652173913043479,0.023257469206836297
496,7,18,1,0.7446808510638298,0.000625,0.04555415675852101,0.5921951219512196,0.0,0.3701298701298701,0.8894251864853006,0.5652173913043479,0.4121425222691045
497,7,18,1,0.7446808510638298,0.003125,0.04555415675852101,0.5130081300813009,0.0,0.3701298701298701,0.8894251864853006,0.5652173913043479,0.3515620338405149
498,7,18,1,0.7446808510638298,0.00625,0.04555415675852101,0.5101626016260163,0.0,0.3701298701298701,0.8894251864853006,0.5652173913043479,0.32830413843072076
499,7,18,1,0.7446808510638298,0.009375,0.04555415675852101,0.5101626016260163,0.0,0.3701298701298701,0.8894251864853006,0.5652173913043479,0.28179260964071096
500,7,18,1,0.7446808510638298,0.015625,0.04555415675852101,0.5067886178861789,0.0,0.3701298701298701,0.8894251864853006,0.5652173913043479,0.030288539402463455
501,7,18,1,0.7446808510638298,0.000625,0.08285541101319532,0.5,0.0,0.3701298701298701,0.8894251864853006,0.5652173913043479,0.4167199420363978
502,7,18,1,0.7446808510638298,0.003125,0.08285541101319532,0.5,0.0,0.3701298701298701,0.8894251864853006,0.5652173913043479,0.36193155180496955
503,7,18,1,0.7446808510638298,0.00625,0.08285541101319532,0.5067073170731707,0.0,0.3701298701298701,0.8894251864853006,0.5652173913043479,0.347180667433832
504,7,18,1,0.7446808510638298,0.009375,0.08285541101319532,0.5134146341463415,0.0,0.3701298701298701,0.8894251864853006,0.5652173913043479,0.2913352938669394
505,7,11,9,0.7446808510638298,0.015625,0.08285541101319532,0.6840853658536586,0.0,0.3701298701298701,0.8894251864853006,0.5652173913043479,0.05636960320504625
506,7,11,9,0.02127659574468085,0.0015625,0.02224087284934956,0.7702845528455285,0.0,0.3701298701298701,0.8894251864853006,0.5652173913043479,0.4124920086945404
507,7,11,9,0.02127659574468085,0.003125,0.02224087284934956,0.8881300813008131,0.0,0.3701298701298701,0.8894251864853006,0.5652173913043479,0.29594254784128204
508,7,11,9,0.02127659574468085,0.0046875,0.02224087284934956,0.5701219512195123,0.0,0.3701298701298701,0.8894251864853006,0.5652173913043479,0.09255423432638624
509,7,11,9,0.02127659574468085,0.00625,0.02224087284934956,0.5701219512195123,0.0,0.3701298701298701,0.8894251864853006,0.5652173913043479,0.06398585006179944
510,7,11,9,0.02127659574468085,0.0078125,0.02224087284934956,0.5727642276422764,0.0,0.3701298701298701,0.8894251864853006,0.5652173913043479,0.03313642756680731
511,7,16,7,0.02127659574468085,0.009375,0.02224087284934956,0.5727642276422764,0.0,0.3701298701298701,0.8894251864853006,0.5652173913043479,0.02970847717683161
512,7,16,7,0.23404255319148934,0.00625,0.08285541101319532,0.7712804878048781,0.0,0.3701298701298701,0.8894251864853006,0.5652173913043479,0.33742488172867924
513,7,16,7,0.23404255319148934,0.015625,0.08285541101319532,0.6611178861788618,0.0,0.3701298701298701,0.8894251864853006,0.5652173913043479,0.2703831564591058
514,8,19,1,0.23404255319148934,0.03125,0.08285541101319532,0.5134146341463415,0.3103448275862069,0.7500000000000002,0.7027204914436156,0.5652173913043479,0.2830413843072071
515,8,19,1,0.23404255319148934,0.0625,0.08285541101319532,0.5134146341463415,0.3103448275862069,0.7500000000000002,0.7027204914436156,0.5652173913043479,0.29275881174615354
516,8,19,1,0.23404255319148934,0.125,0.08285541101319532,0.5134146341463415,0.3103448275862069,0.7500000000000002,0.7027204914436156,0.5652173913043479,0.26957337083919364
517,8,19,1,0.23404255319148934,0.00625,0.08285541101319532,0.9337398373983741,0.3103448275862069,0.7500000000000002,0.7027204914436156,0.5652173913043479,0.11929420790180284
518,8,19,1,0.23404255319148934,0.015625,0.08285541101319532,0.9337398373983741,0.3103448275862069,0.7500000000000002,0.7027204914436156,0.5652173913043479,0.10966202105442613
519,8,19,1,0.23404255319148934,0.03125,0.08285541101319532,0.9337398373983741,0.3103448275862069,0.7500000000000002,0.7027204914436156,0.5652173913043479,0.07761155862421686
520,8,19,1,0.23404255319148934,0.0625,0.08285541101319532,0.9337398373983741,0.3103448275862069,0.7500000000000002,0.7027204914436156,0.5652173913043479,0.07616246856753187
521,8,19,1,0.23404255319148934,0.125,0.08285541101319532,0.9337398373983741,0.3103448275862069,0.7500000000000002,0.7027204914436156,0.5652173913043479,0.06111750415547884
522,4,20,1,0.23404255319148934,0.0001875,0.012262787336224183,0.5345528455284553,0.7248322147651007,0.8831168831168832,0.42474769635805176,0.6086956521739129,0.3658227848101266
523,4,20,1,0.23404255319148934,0.000390625,0.012262787336224183,0.5345528455284553,0.7248322147651007,0.8831168831168832,0.42474769635805176,0.6086956521739129,0.37647785875633977
524,4,20,1,0.23404255319148934,0.00078125,0.012262787336224183,0.5345528455284553,0.7248322147651007,0.8831168831168832,0.42474769635805176,0.6086956521739129,0.3717427438946426
525,4,20,1,0.23404255319148934,0.0015625,0.012262787336224183,0.5345528455284553,0.7248322147651007,0.8831168831168832,0.42474769635805176,0.6086956521739129,0.3776627029791587
526,4,20,1,0.23404255319148934,0.003125,0.012262787336224183,0.5345528455284553,0.7248322147651007,0.8831168831168832,0.42474769635805176,0.6086956521739129,0.18824106039295915
527,4,20,1,0.23404255319148934,0.0001875,0.07607590805240827,0.5126016260162602,0.7248322147651007,0.8831168831168832,0.42474769635805176,0.6086956521739129,0.42858969441247924
528,6,20,1,0.23404255319148934,0.000390625,0.07607590805240827,0.5126016260162602,0.3068181818181819,0.6282467532467535,0.4616498464238701,0.5652173913043479,0.42974044239867026
529,6,20,1,0.23404255319148934,0.00078125,0.07607590805240827,0.5126016260162602,0.3068181818181819,0.6282467532467535,0.4616498464238701,0.5652173913043479,0.4131781954566765
530,6,20,1,0.23404255319148934,0.0015625,0.07607590805240827,0.5126016260162602,0.3068181818181819,0.6282467532467535,0.4616498464238701,0.5652173913043479,0.3149171035246985
531,6,20,1,0.23404255319148934,0.003125,0.07607590805240827,0.5126016260162602,0.3068181818181819,0.6282467532467535,0.4616498464238701,0.5652173913043479,0.1444359203852875
532,6,20,1,0.48936170212765956,0.0001875,0.012262787336224183,0.5345528455284553,0.3068181818181819,0.6282467532467535,0.4616498464238701,0.5652173913043479,0.3677279120317095
533,6,20,1,0.48936170212765956,0.000390625,0.012262787336224183,0.5345528455284553,0.3068181818181819,0.6282467532467535,0.4616498464238701,0.5652173913043479,0.353109150577505
534,1,20,1,0.48936170212765956,0.00078125,0.012262787336224183,0.5345528455284553,1.0,1.0000000000000002,0.3655111891180342,0.34782608695652184,0.3486084473426246
535,1,20,1,0.48936170212765956,0.0015625,0.012262787336224183,0.5345528455284553,1.0,1.0000000000000002,0.3655111891180342,0.34782608695652184,0.328368068874398
536,1,20,1,0.48936170212765956,0.003125,0.012262787336224183,0.5345528455284553,1.0,1.0000000000000002,0.3655111891180342,0.34782608695652184,0.09670971316540937
537,1,20,1,0.48936170212765956,0.0001875,0.07607590805240827,0.5126016260162602,1.0,1.0000000000000002,0.3655111891180342,0.34782608695652184,0.36547756041426926
538,1,20,1,0.48936170212765956,0.000390625,0.07607590805240827,0.5126016260162602,1.0,1.0000000000000002,0.3655111891180342,0.34782608695652184,0.36547756041426926
539,1,20,1,0.48936170212765956,0.00078125,0.07607590805240827,0.5126016260162602,1.0,1.0000000000000002,0.3655111891180342,0.34782608695652184,0.3519839747687849
540,9,20,1,0.48936170212765956,0.0015625,0.07607590805240827,0.5126016260162602,0.5346534653465346,0.746753246753247,0.43791136463361124,1.0,0.1293227634999787
541,9,20,1,0.48936170212765956,0.003125,0.07607590805240827,0.5126016260162602,0.5346534653465346,0.746753246753247,0.43791136463361124,1.0,0.05960022162553808
542,9,20,1,0.010638297872340424,0.003125,0.008252902503846693,0.5130081300813009,0.5346534653465346,0.746753246753247,0.43791136463361124,1.0,0.42514597451306313
543,9,20,1,0.010638297872340424,0.00625,0.008252902503846693,0.5130081300813009,0.5346534653465346,0.746753246753247,0.43791136463361124,1.0,0.4399266930912501
544,9,20,1,0.010638297872340424,0.015625,0.008252902503846693,0.5130081300813009,0.5346534653465346,0.746753246753247,0.43791136463361124,1.0,0.42303626987171294
545,9,20,1,0.010638297872340424,0.03125,0.008252902503846693,0.5130081300813009,0.5346534653465346,0.746753246753247,0.43791136463361124,1.0,0.4272684652431488
546,3,20,1,0.010638297872340424,0.046875,0.008252902503846693,0.5130081300813009,0.0,0.02922077922077926,0.804212373848179,0.7826086956521741,0.4156544346417765
547,3,20,1,0.010638297872340424,0.0625,0.008252902503846693,0.5130081300813009,0.0,0.02922077922077926,0.804212373848179,0.7826086956521741,0.4188168605890125
548,3,20,1,0.010638297872340424,0.09375,0.008252902503846693,0.5130081300813009,0.0,0.02922077922077926,0.804212373848179,0.7826086956521741,0.4219835485658271
549,3,20,1,0.010638297872340424,0.109375,0.008252902503846693,0.5130081300813009,0.0,0.02922077922077926,0.804212373848179,0.7826086956521741,0.4188168605890125
550,3,20,1,0.010638297872340424,0.125,0.008252902503846693,0.5130081300813009,0.0,0.02922077922077926,0.804212373848179,0.7826086956521741,0.411435025359076
551,3,20,1,0.010638297872340424,0.1875,0.008252902503846693,0.5130081300813009,0.0,0.02922077922077926,0.804212373848179,0.7826086956521741,0.4145974513063121
552,6,20,1,0.010638297872340424,0.003125,0.009092180724576866,0.4577235772357724,0.3068181818181819,0.6282467532467535,0.4616498464238701,0.5652173913043479,0.4130886928355283
553,6,20,1,0.010638297872340424,0.00625,0.009092180724576866,0.4577235772357724,0.3068181818181819,0.6282467532467535,0.4616498464238701,0.5652173913043479,0.41677534842091807
554,6,20,1,0.010638297872340424,0.015625,0.009092180724576866,0.4577235772357724,0.3068181818181819,0.6282467532467535,0.4616498464238701,0.5652173913043479,0.426629160806376
555,6,20,1,0.010638297872340424,0.03125,0.009092180724576866,0.4577235772357724,0.3068181818181819,0.6282467532467535,0.4616498464238701,0.5652173913043479,0.39710608191620855
556,6,20,1,0.010638297872340424,0.046875,0.009092180724576866,0.4577235772357724,0.3068181818181819,0.6282467532467535,0.4616498464238701,0.5652173913043479,0.40325192856838427
557,6,20,1,0.010638297872340424,0.0625,0.009092180724576866,0.4577235772357724,0.3068181818181819,0.6282467532467535,0.4616498464238701,0.5652173913043479,0.4106295017687423
558,6,20,1,0.010638297872340424,0.09375,0.009092180724576866,0.4577235772357724,0.3068181818181819,0.6282467532467535,0.4616498464238701,0.5652173913043479,0.38972850871585046
559,6,20,1,0.010638297872340424,0.109375,0.009092180724576866,0.4577235772357724,0.3068181818181819,0.6282467532467535,0.4616498464238701,0.5652173913043479,0.39710608191620855
560,6,20,1,0.010638297872340424,0.125,0.009092180724576866,0.4577235772357724,0.3068181818181819,0.6282467532467535,0.4616498464238701,0.5652173913043479,0.40325192856838427
561,6,20,1,0.010638297872340424,0.1875,0.009092180724576866,0.4577235772357724,0.3068181818181819,0.6282467532467535,0.4616498464238701,0.5652173913043479,0.4106295017687423
562,6,20,1,0.042553191489361694,0.003125,0.008252902503846693,0.5130081300813009,0.3068181818181819,0.6282467532467535,0.4616498464238701,0.5652173913043479,0.4029919447640967
563,6,20,1,0.042553191489361694,0.00625,0.008252902503846693,0.5130081300813009,0.3068181818181819,0.6282467532467535,0.4616498464238701,0.5652173913043479,0.433576269019307
564,6,20,1,0.042553191489361694,0.015625,0.008252902503846693,0.5130081300813009,0.3068181818181819,0.6282467532467535,0.4616498464238701,0.5652173913043479,0.4283339726377701
565,6,20,1,0.042553191489361694,0.03125,0.008252902503846693,0.5130081300813009,0.3068181818181819,0.6282467532467535,0.4616498464238701,0.5652173913043479,0.4103780420236117
566,6,20,1,0.042553191489361694,0.046875,0.008252902503846693,0.5130081300813009,0.3068181818181819,0.6282467532467535,0.4616498464238701,0.5652173913043479,0.4051059114350254
567,6,20,1,0.042553191489361694,0.0625,0.008252902503846693,0.5130081300813009,0.3068181818181819,0.6282467532467535,0.4616498464238701,0.5652173913043479,0.4304223671312279
568,6,20,1,0.042553191489361694,0.09375,0.008252902503846693,0.5130081300813009,0.3068181818181819,0.6282467532467535,0.4616498464238701,0.5652173913043479,0.411435025359076
569,6,20,1,0.042553191489361694,0.109375,0.008252902503846693,0.5130081300813009,0.3068181818181819,0.6282467532467535,0.4616498464238701,0.5652173913043479,0.4082683373822615
570,6,20,1,0.042553191489361694,0.125,0.008252902503846693,0.5130081300813009,0.3068181818181819,0.6282467532467535,0.4616498464238701,0.5652173913043479,0.4093253207177258
571,6,20,1,0.042553191489361694,0.1875,0.008252902503846693,0.5130081300813009,0.3068181818181819,0.6282467532467535,0.4616498464238701,0.5652173913043479,0.4093253207177258
572,6,20,1,0.042553191489361694,0.003125,0.009092180724576866,0.4577235772357724,0.3068181818181819,0.6282467532467535,0.4616498464238701,0.5652173913043479,0.4278225290883519
573,6,20,1,0.042553191489361694,0.00625,0.009092180724576866,0.4577235772357724,0.3068181818181819,0.6282467532467535,0.4616498464238701,0.5652173913043479,0.4130886928355283
574,6,20,1,0.042553191489361694,0.015625,0.009092180724576866,0.4577235772357724,0.3068181818181819,0.6282467532467535,0.4616498464238701,0.5652173913043479,0.43276648339939483
575,6,20,1,0.042553191489361694,0.03125,0.009092180724576866,0.4577235772357724,0.3068181818181819,0.6282467532467535,0.4616498464238701,0.5652173913043479,0.4106295017687423
576,5,21,1,0.042553191489361694,0.046875,0.009092180724576866,0.4577235772357724,0.0,0.6233766233766238,1.0,0.5652173913043479,0.426629160806376
577,5,21,1,0.042553191489361694,0.0625,0.009092180724576866,0.4577235772357724,0.0,0.6233766233766238,1.0,0.5652173913043479,0.4278225290883519
578,5,21,1,0.042553191489361694,0.09375,0.009092180724576866,0.4577235772357724,0.0,0.6233766233766238,1.0,0.5652173913043479,0.43276648339939483
579,5,21,1,0.042553191489361694,0.109375,0.009092180724576866,0.4577235772357724,0.0,0.6233766233766238,1.0,0.5652173913043479,0.4204662660358863
580,5,21,1,0.042553191489361694,0.125,0.009092180724576866,0.4577235772357724,0.0,0.6233766233766238,1.0,0.5652173913043479,0.4315304948216341
581,5,21,1,0.042553191489361694,0.1875,0.009092180724576866,0.4577235772357724,0.0,0.6233766233766238,1.0,0.5652173913043479,0.426629160806376
582,5,21,1,0.23404255319148934,0.003125,0.008252902503846693,0.5130081300813009,0.0,0.6233766233766238,1.0,0.5652173913043479,0.411435025359076
583,5,21,1,0.23404255319148934,0.00625,0.008252902503846693,0.5130081300813009,0.0,0.6233766233766238,1.0,0.5652173913043479,0.37978519370924435
584,5,21,1,0.23404255319148934,0.015625,0.008252902503846693,0.5130081300813009,0.0,0.6233766233766238,1.0,0.5652173913043479,0.42303626987171294
585,5,21,1,0.23404255319148934,0.03125,0.008252902503846693,0.5130081300813009,0.0,0.6233766233766238,1.0,0.5652173913043479,0.39666283084004605
586,5,21,1,0.23404255319148934,0.046875,0.008252902503846693,0.5130081300813009,0.0,0.6233766233766238,1.0,0.5652173913043479,0.4219835485658271
587,5,21,1,0.23404255319148934,0.0625,0.008252902503846693,0.5130081300813009,0.0,0.6233766233766238,1.0,0.5652173913043479,0.4399266930912501
588,5,21,1,0.23404255319148934,0.09375,0.008252902503846693,0.5130081300813009,0.0,0.6233766233766238,1.0,0.5652173913043479,0.45889272471550957
589,5,21,1,0.23404255319148934,0.109375,0.008252902503846693,0.5130081300813009,0.0,0.6233766233766238,1.0,0.5652173913043479,0.4568043302220518
590,5,21,1,0.23404255319148934,0.125,0.008252902503846693,0.5130081300813009,0.0,0.6233766233766238,1.0,0.5652173913043479,0.4525849209393513
591,5,21,1,0.23404255319148934,0.1875,0.008252902503846693,0.5130081300813009,0.0,0.6233766233766238,1.0,0.5652173913043479,0.4093253207177258
592,5,21,1,0.23404255319148934,0.003125,0.009092180724576866,0.4577235772357724,0.0,0.6233766233766238,1.0,0.5652173913043479,0.4094020372501386
593,5,21,1,0.23404255319148934,0.00625,0.009092180724576866,0.4577235772357724,0.0,0.6233766233766238,1.0,0.5652173913043479,0.377436815411499
594,5,21,1,0.23404255319148934,0.015625,0.009092180724576866,0.4577235772357724,0.0,0.6233766233766238,1.0,0.5652173913043479,0.4204662660358863
595,5,21,1,0.23404255319148934,0.03125,0.009092180724576866,0.4577235772357724,0.0,0.6233766233766238,1.0,0.5652173913043479,0.39464689084942256
596,5,21,1,0.23404255319148934,0.046875,0.009092180724576866,0.4577235772357724,0.0,0.6233766233766238,1.0,0.5652173913043479,0.4204662660358863
597,5,21,1,0.23404255319148934,0.0625,0.009092180724576866,0.4577235772357724,0.0,0.6233766233766238,1.0,0.5652173913043479,0.4376678174146529
598,5,21,1,0.23404255319148934,0.09375,0.009092180724576866,0.4577235772357724,0.0,0.6233766233766238,1.0,0.5652173913043479,0.45735839406725487
