,Cell type,test,material,time (hr),concentration (ug/ml),viability (%),Hydrodynamic diameter (nm),Zeta potential (mV),mcd,x,rox,radii
1509,AGS,MTS,TiO2,24,2.5,90.807,18.76,71.7,5.369127516778524,2.806666666666666,-0.93,1.4
1510,AGS,MTS,TiO2,24,5.0,83.677,18.76,71.7,5.369127516778524,2.806666666666666,-0.93,1.4
1511,AGS,MTS,TiO2,24,10.0,79.362,18.76,71.7,5.369127516778524,2.806666666666666,-0.93,1.4
1512,AGS,MTS,TiO2,24,20.0,67.73,18.76,71.7,5.369127516778524,2.806666666666666,-0.93,1.4
1513,AGS,MTS,TiO2,24,40.0,36.023,18.76,71.7,5.369127516778524,2.806666666666666,-0.93,1.4
1514,AGS,MTS,TiO2,24,80.0,29.268,18.76,71.7,5.369127516778524,2.806666666666666,-0.93,1.4
1515,AGS,MTS,TiO2,24,100.0,24.578,18.76,71.7,5.369127516778524,2.806666666666666,-0.93,1.4
1516,AGS,MTS,TiO2,24,50.0,92.0,15.0,-8.72,5.369127516778524,2.806666666666666,-0.93,1.4
1517,AGS,MTS,TiO2,24,100.0,85.4,15.0,-8.72,5.369127516778524,2.806666666666666,-0.93,1.4
1518,AGS,MTS,TiO2,24,200.0,66.4,15.0,-8.72,5.369127516778524,2.806666666666666,-0.93,1.4
1519,AGS,MTS,TiO2,48,50.0,85.2,15.0,-8.72,5.369127516778524,2.806666666666666,-0.93,1.4
1520,AGS,MTS,TiO2,48,100.0,69.1,15.0,-8.72,5.369127516778524,2.806666666666666,-0.93,1.4
1521,AGS,MTS,TiO2,48,200.0,44.8,15.0,-8.72,5.369127516778524,2.806666666666666,-0.93,1.4
1522,AGS,MTS,TiO2,72,50.0,79.1,15.0,-8.72,5.369127516778524,2.806666666666666,-0.93,1.4
1523,AGS,MTS,TiO2,72,100.0,63.3,15.0,-8.72,5.369127516778524,2.806666666666666,-0.93,1.4
1524,AGS,MTS,TiO2,72,200.0,32.7,15.0,-8.72,5.369127516778524,2.806666666666666,-0.93,1.4
1525,AGS,MTS,TiO2,24,1.0,104.88,24.0,-8.72,5.369127516778524,2.806666666666666,-0.93,1.4
1526,AGS,MTS,TiO2,24,2.5,101.8,24.0,-8.72,5.369127516778524,2.806666666666666,-0.93,1.4
1527,AGS,MTS,TiO2,24,5.0,101.8,24.0,-8.72,5.369127516778524,2.806666666666666,-0.93,1.4
1528,AGS,MTS,TiO2,24,10.0,105.66,24.0,-8.72,5.369127516778524,2.806666666666666,-0.93,1.4
1529,AGS,MTS,TiO2,24,50.0,91.517,24.0,-8.72,5.369127516778524,2.806666666666666,-0.93,1.4
1530,AGS,MTS,TiO2,24,1.0,94.962,65.17,-32.68,5.369127516778524,2.806666666666666,-0.93,1.4
1531,AGS,MTS,TiO2,24,2.0,73.056,65.17,-23.3,5.369127516778524,2.806666666666666,-0.93,1.4
1532,AGS,MTS,TiO2,24,5.0,56.079,65.17,50.25,5.369127516778524,2.806666666666666,-0.93,1.4
1533,AGS,MTS,TiO2,24,10.0,38.116,65.17,50.25,5.369127516778524,2.806666666666666,-0.93,1.4
1534,AGS,MTS,TiO2,24,25.0,21.139,65.17,-1.93,5.369127516778524,2.806666666666666,-0.93,1.4
1535,AGS,MTS,TiO2,48,1.0,92.662,65.17,28.8,5.369127516778524,2.806666666666666,-0.93,1.4
1536,AGS,MTS,TiO2,48,2.0,60.789,65.17,50.25,5.369127516778524,2.806666666666666,-0.93,1.4
1537,AGS,MTS,TiO2,48,5.0,44.907,65.17,28.8,5.369127516778524,2.806666666666666,-0.93,1.4
1538,AGS,MTS,TiO2,48,10.0,28.478,65.17,-1.55,5.369127516778524,2.806666666666666,-0.93,1.4
1539,AGS,MTS,TiO2,48,25.0,12.486,65.17,49.78,5.369127516778524,2.806666666666666,-0.93,1.4
1540,HepG2,MTT,Ag,24,25.0,96.919,4.0,-8.0,0.0,1.93,0.7996,1.6
1541,HepG2,MTT,Ag,24,50.0,87.441,4.0,-8.0,0.0,1.93,0.7996,1.6
1542,HepG2,MTT,Ag,24,100.0,82.227,4.0,-8.0,0.0,1.93,0.7996,1.6
1543,HepG2,MTT,Ag,24,200.0,78.436,4.0,-8.0,0.0,1.93,0.7996,1.6
1544,HepG2,MTT,Ag,24,400.0,57.109,4.0,-8.0,0.0,1.93,0.7996,1.6
1545,HepG2,MTT,Ag,48,25.0,97.867,4.0,-8.0,0.0,1.93,0.7996,1.6
1546,HepG2,MTT,Ag,48,50.0,91.469,4.0,-8.0,0.0,1.93,0.7996,1.6
1547,HepG2,MTT,Ag,48,100.0,86.256,4.0,-8.0,0.0,1.93,0.7996,1.6
1548,3T3-L1,MTT,MgO,48,200.0,77.962,4.0,-8.0,2.3255813953488373,2.375,-2.372,1.5
1549,3T3-L1,MTT,MgO,48,400.0,55.924,4.0,-8.0,2.3255813953488373,2.375,-2.372,1.5
1550,3T3-L1,MTT,MgO,72,25.0,90.047,4.0,-8.0,2.3255813953488373,2.375,-2.372,1.5
1551,3T3-L1,MTT,MgO,72,50.0,87.441,4.0,-8.0,2.3255813953488373,2.375,-2.372,1.5
1552,3T3-L1,MTT,MgO,72,100.0,77.962,4.0,-8.0,2.3255813953488373,2.375,-2.372,1.5
1553,3T3-L1,MTT,MgO,72,200.0,68.483,4.0,-8.0,2.3255813953488373,2.375,-2.372,1.5
1554,3T3-L1,MTT,MgO,72,400.0,43.365,4.0,-8.0,2.3255813953488373,2.375,-2.372,1.5
1555,3T3-L1,MTT,MgO,24,25.0,98.832,4.0,-8.0,2.3255813953488373,2.375,-2.372,1.5
1556,3T3-L1,MTT,MgO,24,50.0,90.888,4.0,-8.0,2.3255813953488373,2.375,-2.372,1.5
1557,3T3-L1,MTT,MgO,24,100.0,89.486,4.0,-8.0,2.3255813953488373,2.375,-2.372,1.5
1558,3T3-L1,MTT,MgO,24,200.0,79.907,4.0,-8.0,2.3255813953488373,2.375,-2.372,1.5
1559,3T3-L1,MTT,MgO,24,400.0,54.206,4.0,-8.0,2.3255813953488373,2.375,-2.372,1.5
1560,3T3-L1,MTT,MgO,48,25.0,96.262,4.0,-8.0,2.3255813953488373,2.375,-2.372,1.5
1561,3T3-L1,MTT,MgO,48,50.0,89.486,4.0,-8.0,2.3255813953488373,2.375,-2.372,1.5
1562,3T3-L1,MTT,MgO,48,100.0,84.112,4.0,-8.0,2.3255813953488373,2.375,-2.372,1.5
1563,VERO,MTT,MgO,48,200.0,78.972,4.0,-8.0,2.3255813953488373,2.375,-2.372,1.5
1564,VERO,MTT,MgO,48,400.0,54.673,4.0,-8.0,2.3255813953488373,2.375,-2.372,1.5
1565,VERO,MTT,MgO,72,25.0,98.131,4.0,-8.0,2.3255813953488373,2.375,-2.372,1.5
1566,VERO,MTT,MgO,72,50.0,88.318,4.0,-8.0,2.3255813953488373,2.375,-2.372,1.5
1567,VERO,MTT,MgO,72,100.0,85.28,4.0,-8.0,2.3255813953488373,2.375,-2.372,1.5
1568,HepG2,MTT,ZnO,72,200.0,65.187,4.0,-8.0,2.272727272727273,2.545,-0.7618,1.35
1569,HepG2,MTT,ZnO,72,400.0,47.897,4.0,-8.0,2.272727272727273,2.545,-0.7618,1.35
1570,HepG2,MTT,ZnO,24,25.0,98.293,4.0,-8.0,2.272727272727273,2.545,-0.7618,1.35
1571,HepG2,MTT,ZnO,24,50.0,93.902,4.0,-8.0,2.272727272727273,2.545,-0.7618,1.35
1572,HepG2,MTT,ZnO,24,100.0,87.317,4.0,-8.0,2.272727272727273,2.545,-0.7618,1.35
1573,HepG2,MTT,ZnO,24,200.0,79.268,4.0,-8.0,2.272727272727273,2.545,-0.7618,1.35
1574,HepG2,MTT,ZnO,24,400.0,50.0,4.0,-8.0,2.272727272727273,2.545,-0.7618,1.35
1575,HepG2,MTT,ZnO,48,25.0,92.927,4.0,-8.0,2.272727272727273,2.545,-0.7618,1.35
1576,HepG2,MTT,ZnO,48,50.0,95.61,4.0,-8.0,2.272727272727273,2.545,-0.7618,1.35
1577,HepG2,MTT,ZnO,48,100.0,91.951,4.0,-8.0,2.272727272727273,2.545,-0.7618,1.35
1578,HepG2,MTT,ZnO,48,200.0,74.878,4.0,-8.0,2.272727272727273,2.545,-0.7618,1.35
1579,HepG2,MTT,ZnO,48,400.0,54.39,4.0,-8.0,2.272727272727273,2.545,-0.7618,1.35
1580,HepG2,MTT,ZnO,72,25.0,91.951,4.0,-8.0,2.272727272727273,2.545,-0.7618,1.35
1581,HepG2,MTT,ZnO,72,50.0,76.585,4.0,-8.0,2.272727272727273,2.545,-0.7618,1.35
1582,HepG2,MTT,ZnO,72,100.0,70.488,4.0,-8.0,2.272727272727273,2.545,-0.7618,1.35
1583,HepG2,MTT,ZnO,72,200.0,70.488,4.0,-8.0,2.272727272727273,2.545,-0.7618,1.35
1584,HepG2,MTT,ZnO,72,400.0,41.951,4.0,-8.0,2.272727272727273,2.545,-0.7618,1.35
1585,HepG2,MTT,ZnO,24,25.0,83.575,12.5,-40.5,2.272727272727273,2.545,-0.7618,1.35
1586,HaCat,CCK-8,SiO2,24,50.0,77.536,12.5,-40.5,7.4074074074074066,2.9266666666666663,-1.2,1.1
1587,HaCat,CCK-8,SiO2,24,100.0,69.324,12.5,-40.5,7.4074074074074066,2.9266666666666663,-1.2,1.1
1588,HaCat,CCK-8,SiO2,24,200.0,50.242,12.5,-40.5,7.4074074074074066,2.9266666666666663,-1.2,1.1
1589,HaCat,CCK-8,SiO2,24,400.0,35.024,12.5,-40.5,7.4074074074074066,2.9266666666666663,-1.2,1.1
1590,HaCat,CCK-8,SiO2,48,25.0,80.918,12.5,-40.5,7.4074074074074066,2.9266666666666663,-1.2,1.1
1591,HaCat,CCK-8,SiO2,48,50.0,70.048,12.5,-40.5,7.4074074074074066,2.9266666666666663,-1.2,1.1
1592,HaCat,CCK-8,SiO2,48,100.0,58.454,12.5,-40.5,7.4074074074074066,2.9266666666666663,-1.2,1.1
1593,HaCat,CCK-8,SiO2,48,200.0,44.203,12.5,-40.5,7.4074074074074066,2.9266666666666663,-1.2,1.1
1594,HaCat,CCK-8,SiO2,48,400.0,29.952,12.5,-40.5,7.4074074074074066,2.9266666666666663,-1.2,1.1
1595,HaCat,CCK-8,SiO2,72,25.0,66.667,12.5,-40.5,7.4074074074074066,2.9266666666666663,-1.2,1.1
1596,HaCat,CCK-8,SiO2,72,50.0,54.831,12.5,-40.5,7.4074074074074066,2.9266666666666663,-1.2,1.1
1597,HaCat,CCK-8,SiO2,72,100.0,44.928,12.5,-40.5,7.4074074074074066,2.9266666666666663,-1.2,1.1
1598,HaCat,CCK-8,SiO2,72,200.0,31.643,12.5,-40.5,7.4074074074074066,2.9266666666666663,-1.2,1.1
1599,HaCat,CCK-8,SiO2,72,400.0,19.807,12.5,-40.5,7.4074074074074066,2.9266666666666663,-1.2,1.1
1600,HaCat,CCK-8,SiO2,24,25.0,78.385,12.5,-40.5,7.4074074074074066,2.9266666666666663,-1.2,1.1
1601,HaCat,CCK-8,SiO2,24,50.0,64.371,12.5,-40.5,7.4074074074074066,2.9266666666666663,-1.2,1.1
1602,HaCat,CCK-8,SiO2,24,100.0,47.506,12.5,-40.5,7.4074074074074066,2.9266666666666663,-1.2,1.1
1603,HaCat,CCK-8,SiO2,24,200.0,34.204,12.5,-40.5,7.4074074074074066,2.9266666666666663,-1.2,1.1
1604,HaCat,CCK-8,SiO2,24,400.0,19.002,12.5,-40.5,7.4074074074074066,2.9266666666666663,-1.2,1.1
1605,HaCat,CCK-8,SiO2,48,25.0,65.321,12.5,-40.5,7.4074074074074066,2.9266666666666663,-1.2,1.1
1606,HaCat,CCK-8,SiO2,48,50.0,50.356,12.5,-40.5,7.4074074074074066,2.9266666666666663,-1.2,1.1
1607,HaCat,CCK-8,SiO2,48,100.0,37.53,12.5,-40.5,7.4074074074074066,2.9266666666666663,-1.2,1.1
1608,HaCat,CCK-8,SiO2,48,200.0,26.128,12.5,-40.5,7.4074074074074066,2.9266666666666663,-1.2,1.1
1609,HaCat,CCK-8,SiO2,48,400.0,16.865,12.5,-40.5,7.4074074074074066,2.9266666666666663,-1.2,1.1
1610,PBMC,MTT,Au,72,25.0,44.893,12.5,-40.5,0.0,2.54,1.692,1.35
1611,PBMC,MTT,Au,72,50.0,34.204,12.5,-40.5,0.0,2.54,1.692,1.35
1612,PBMC,MTT,Au,72,100.0,24.466,12.5,-40.5,0.0,2.54,1.692,1.35
1613,PBMC,MTT,Au,72,200.0,16.39,12.5,-40.5,0.0,2.54,1.692,1.35
1614,PBMC,MTT,Au,72,400.0,11.164,12.5,-40.5,0.0,2.54,1.692,1.35
1615,PBMC,MTT,Au,24,25.0,79.426,12.5,-40.5,0.0,2.54,1.692,1.35
1616,PBMC,MTT,Au,24,50.0,59.809,12.5,-40.5,0.0,2.54,1.692,1.35
1617,PBMC,MTT,Au,24,100.0,50.239,12.5,-40.5,0.0,2.54,1.692,1.35
1618,Jurkat,MTT,Au,24,200.0,33.971,12.5,-40.5,0.0,2.54,1.692,1.35
1619,Jurkat,MTT,Au,24,400.0,19.856,12.5,-40.5,0.0,2.54,1.692,1.35
1620,Jurkat,MTT,Au,48,25.0,59.809,12.5,-40.5,0.0,2.54,1.692,1.35
1621,Jurkat,MTT,Au,48,50.0,48.086,12.5,-40.5,0.0,2.54,1.692,1.35
1622,Jurkat,MTT,Au,48,100.0,39.234,12.5,-40.5,0.0,2.54,1.692,1.35
1623,Jurkat,MTT,Au,48,200.0,29.665,12.5,-40.5,0.0,2.54,1.692,1.35
1624,Jurkat,MTT,Au,48,400.0,16.029,12.5,-40.5,0.0,2.54,1.692,1.35
1625,Jurkat,MTT,Au,72,25.0,45.215,12.5,-40.5,0.0,2.54,1.692,1.35
1626,HepG2,MTT,Au,72,50.0,38.278,12.5,-40.5,0.0,2.54,1.692,1.35
1627,HepG2,MTT,Au,72,100.0,29.665,12.5,-40.5,0.0,2.54,1.692,1.35
1628,HepG2,MTT,Au,72,200.0,23.206,12.5,-40.5,0.0,2.54,1.692,1.35
1629,HepG2,MTT,Au,72,400.0,14.593,12.5,-40.5,0.0,2.54,1.692,1.35
1630,HepG2,MTT,Au,48,3.125,98.282,10.0,29.28,0.0,2.54,1.692,1.35
1631,HepG2,MTT,Au,48,6.25,82.646,10.0,29.28,0.0,2.54,1.692,1.35
1632,HepG2,MTT,Au,48,12.5,15.636,10.0,29.28,0.0,2.54,1.692,1.35
1633,HepG2,MTT,Au,48,25.0,5.4983,10.0,29.28,0.0,2.54,1.692,1.35
1634,HepG2,MTT,Au,48,50.0,2.921,10.0,29.28,0.0,2.54,1.692,1.35
1635,HepG2,MTT,Au,48,100.0,1.2027,10.0,29.28,0.0,2.54,1.692,1.35
1636,HepG2,MTT,Au,48,3.125,100.86,10.0,-0.52,0.0,2.54,1.692,1.35
1637,HepG2,MTT,Au,48,6.25,101.89,10.0,-0.52,0.0,2.54,1.692,1.35
1638,HepG2,MTT,Au,48,12.5,103.78,10.0,-0.52,0.0,2.54,1.692,1.35
1639,HepG2,MTT,Au,48,25.0,101.2,10.0,-0.52,0.0,2.54,1.692,1.35
1640,HepG2,MTT,Au,48,50.0,83.333,10.0,-0.52,0.0,2.54,1.692,1.35
1641,L-02,MTT,Au,48,100.0,56.701,10.0,-0.52,0.0,2.54,1.692,1.35
1642,L-02,MTT,Au,48,3.125,97.595,30.0,-0.52,0.0,2.54,1.692,1.35
1643,L-02,MTT,Au,48,6.25,97.079,30.0,-0.52,0.0,2.54,1.692,1.35
1644,L-02,MTT,Au,48,12.5,103.26,30.0,-0.52,0.0,2.54,1.692,1.35
1645,L-02,MTT,Au,48,25.0,107.73,30.0,-0.52,0.0,2.54,1.692,1.35
1646,L-02,MTT,Au,48,50.0,88.144,30.0,-0.52,0.0,2.54,1.692,1.35
1647,L-02,MTT,Au,48,100.0,73.196,30.0,-0.52,0.0,2.54,1.692,1.35
1648,L-02,MTT,Au,48,3.125,70.872,10.0,29.28,0.0,2.54,1.692,1.35
1649,L-02,MTT,Au,48,6.25,8.9054,10.0,29.28,0.0,2.54,1.692,1.35
1650,L-02,MTT,Au,48,12.5,7.0501,10.0,29.28,0.0,2.54,1.692,1.35
1651,L-02,MTT,Au,48,25.0,3.525,10.0,29.28,0.0,2.54,1.692,1.35
1652,L-02,MTT,Au,48,50.0,2.7829,10.0,29.28,0.0,2.54,1.692,1.35
1653,L-02,MTT,Au,48,100.0,1.4842,10.0,29.28,0.0,2.54,1.692,1.35
1654,L-02,MTT,Au,48,3.125,101.11,10.0,-0.52,0.0,2.54,1.692,1.35
1655,L-02,MTT,Au,48,6.25,102.23,10.0,-0.52,0.0,2.54,1.692,1.35
1656,A549,CCK-8,Au,48,12.5,105.38,10.0,-0.52,0.0,2.54,1.692,1.35
1657,A549,CCK-8,Au,48,25.0,91.466,10.0,-0.52,0.0,2.54,1.692,1.35
1658,A549,CCK-8,Au,48,50.0,77.922,10.0,-0.52,0.0,2.54,1.692,1.35
1659,A549,CCK-8,Au,48,100.0,56.215,10.0,-0.52,0.0,2.54,1.692,1.35
1660,A549,CCK-8,Au,48,3.125,98.33,30.0,-0.52,0.0,2.54,1.692,1.35
1661,A549,CCK-8,Au,48,6.25,99.629,30.0,-0.52,0.0,2.54,1.692,1.35
1662,A549,CCK-8,Au,48,12.5,100.0,30.0,-0.52,0.0,2.54,1.692,1.35
1663,A549,CCK-8,Au,48,25.0,98.887,30.0,-0.52,0.0,2.54,1.692,1.35
1664,A549,CCK-8,Au,48,50.0,82.56,30.0,-0.52,0.0,2.54,1.692,1.35
1665,A549,CCK-8,Au,48,100.0,66.605,30.0,-0.52,0.0,2.54,1.692,1.35
1666,A549,CCK-8,Au,12,0.001,97.03,39.2,69.8,0.0,2.54,1.692,1.35
1667,A549,CCK-8,Au,12,0.01,100.0,39.2,69.8,0.0,2.54,1.692,1.35
1668,95D,CCK-8,Au,12,0.1,100.0,39.2,69.8,0.0,2.54,1.692,1.35
1669,95D,CCK-8,Au,12,1.0,97.03,39.2,69.8,0.0,2.54,1.692,1.35
1670,95D,CCK-8,Au,12,5.0,93.399,39.2,69.8,0.0,2.54,1.692,1.35
1671,95D,CCK-8,Au,12,10.0,93.399,39.2,69.8,0.0,2.54,1.692,1.35
1672,95D,CCK-8,Au,12,20.0,92.739,39.2,69.8,0.0,2.54,1.692,1.35
1673,95D,CCK-8,Au,12,50.0,86.799,39.2,69.8,0.0,2.54,1.692,1.35
1674,95D,CCK-8,Au,12,100.0,73.597,39.2,69.8,0.0,2.54,1.692,1.35
1675,95D,CCK-8,Au,12,0.001,96.37,39.7,8.67,0.0,2.54,1.692,1.35
1676,95D,CCK-8,Au,12,0.01,95.05,39.7,8.67,0.0,2.54,1.692,1.35
1677,95D,CCK-8,Au,12,0.1,97.69,39.7,8.67,0.0,2.54,1.692,1.35
1678,95D,CCK-8,Au,12,1.0,99.67,39.7,8.67,0.0,2.54,1.692,1.35
1679,95D,CCK-8,Au,12,5.0,95.38,39.7,8.67,0.0,2.54,1.692,1.35
1680,A549,MTT,Ag,12,10.0,96.37,39.7,8.67,0.0,1.93,0.7996,1.6
1681,A549,MTT,Ag,12,20.0,94.719,39.7,8.67,0.0,1.93,0.7996,1.6
1682,A549,MTT,Ag,12,50.0,97.03,39.7,8.67,0.0,1.93,0.7996,1.6
1683,A549,MTT,Ag,12,100.0,91.749,39.7,8.67,0.0,1.93,0.7996,1.6
1684,A549,MTT,Ag,12,0.001,98.02,46.3,70.76,0.0,1.93,0.7996,1.6
1685,A549,MTT,Ag,12,0.01,95.71,46.3,70.76,0.0,1.93,0.7996,1.6
1686,A549,MTT,Ag,12,0.1,96.04,46.3,70.76,0.0,1.93,0.7996,1.6
1687,A549,MTT,Ag,12,1.0,99.01,46.3,70.76,0.0,1.93,0.7996,1.6
1688,Ana-1,CCK-8,ZnO,12,5.0,82.838,46.3,70.76,2.272727272727273,2.545,-0.7618,1.35
1689,Ana-1,CCK-8,ZnO,12,10.0,63.366,46.3,70.76,2.272727272727273,2.545,-0.7618,1.35
1690,Ana-1,CCK-8,ZnO,12,20.0,45.215,46.3,70.76,2.272727272727273,2.545,-0.7618,1.35
1691,Ana-1,CCK-8,ZnO,12,50.0,16.172,46.3,70.76,2.272727272727273,2.545,-0.7618,1.35
1692,Ana-1,CCK-8,ZnO,12,100.0,14.191,46.3,70.76,2.272727272727273,2.545,-0.7618,1.35
1693,Ana-1,CCK-8,ZnO,12,0.001,95.724,45.3,71.7,2.272727272727273,2.545,-0.7618,1.35
1694,Ana-1,CCK-8,ZnO,12,0.01,97.368,45.3,71.7,2.272727272727273,2.545,-0.7618,1.35
1695,Ana-1,CCK-8,ZnO,12,0.1,100.33,45.3,71.7,2.272727272727273,2.545,-0.7618,1.35
1696,Ana-1,CCK-8,ZnO,12,1.0,98.355,45.3,71.7,2.272727272727273,2.545,-0.7618,1.35
1697,Ana-1,CCK-8,ZnO,12,5.0,91.776,45.3,71.7,2.272727272727273,2.545,-0.7618,1.35
1698,Ana-1,CCK-8,ZnO,12,10.0,75.0,45.3,71.7,2.272727272727273,2.545,-0.7618,1.35
1699,Ana-1,CCK-8,ZnO,12,20.0,63.816,45.3,71.7,2.272727272727273,2.545,-0.7618,1.35
1700,Ana-1,CCK-8,ZnO,12,50.0,36.184,45.3,71.7,2.272727272727273,2.545,-0.7618,1.35
1701,Ana-1,CCK-8,ZnO,12,100.0,33.224,45.3,71.7,2.272727272727273,2.545,-0.7618,1.35
1702,Ana-1,CCK-8,ZnO,12,0.001,95.066,42.5,49.26,2.272727272727273,2.545,-0.7618,1.35
1703,Ana-1,CCK-8,ZnO,12,0.01,95.066,42.5,49.26,2.272727272727273,2.545,-0.7618,1.35
1704,Ana-1,CCK-8,ZnO,12,0.1,97.039,42.5,49.26,2.272727272727273,2.545,-0.7618,1.35
1705,Ana-1,CCK-8,ZnO,12,1.0,97.039,42.5,49.26,2.272727272727273,2.545,-0.7618,1.35
1706,Ana-1,CCK-8,ZnO,12,5.0,99.013,42.5,49.26,2.272727272727273,2.545,-0.7618,1.35
1707,Ana-1,CCK-8,ZnO,12,10.0,99.013,42.5,49.26,2.272727272727273,2.545,-0.7618,1.35
1708,Ana-1,CCK-8,ZnO,12,20.0,96.711,42.5,49.26,2.272727272727273,2.545,-0.7618,1.35
1709,Ana-1,CCK-8,ZnO,12,50.0,98.355,42.5,49.26,2.272727272727273,2.545,-0.7618,1.35
1710,Ana-1,CCK-8,ZnO,12,100.0,95.724,42.5,49.26,2.272727272727273,2.545,-0.7618,1.35
1711,Ana-1,CCK-8,ZnO,12,0.001,99.013,46.8,49.26,2.272727272727273,2.545,-0.7618,1.35
1712,Ana-1,CCK-8,ZnO,12,0.01,95.395,46.8,49.26,2.272727272727273,2.545,-0.7618,1.35
1713,Ana-1,CCK-8,ZnO,12,0.1,98.355,46.8,49.26,2.272727272727273,2.545,-0.7618,1.35
1714,Ana-1,CCK-8,ZnO,12,1.0,100.33,46.8,49.26,2.272727272727273,2.545,-0.7618,1.35
1715,Ana-1,CCK-8,ZnO,12,5.0,97.039,46.8,49.26,2.272727272727273,2.545,-0.7618,1.35
1716,HEK293,MTT,TiO2,12,10.0,100.0,46.8,49.26,5.369127516778524,2.806666666666666,-0.93,1.4
1717,HEK293,MTT,TiO2,12,20.0,97.039,46.8,49.26,5.369127516778524,2.806666666666666,-0.93,1.4
1718,HEK293,MTT,TiO2,12,50.0,99.013,46.8,49.26,5.369127516778524,2.806666666666666,-0.93,1.4
1719,HEK293,MTT,TiO2,12,100.0,97.039,46.8,49.26,5.369127516778524,2.806666666666666,-0.93,1.4
1720,HEK293,MTT,TiO2,24,0.001,99.016,39.2,69.8,5.369127516778524,2.806666666666666,-0.93,1.4
1721,HEK293,MTT,TiO2,24,0.01,98.361,39.2,69.8,5.369127516778524,2.806666666666666,-0.93,1.4
1722,HEK293,MTT,TiO2,24,0.1,98.361,39.2,69.8,5.369127516778524,2.806666666666666,-0.93,1.4
1723,HEK293,MTT,TiO2,24,1.0,95.41,39.2,69.8,5.369127516778524,2.806666666666666,-0.93,1.4
1724,HEK293,MTT,TiO2,24,5.0,87.213,39.2,69.8,5.369127516778524,2.806666666666666,-0.93,1.4
1725,A549,MTT,TiO2,24,10.0,85.246,39.2,69.8,5.369127516778524,2.806666666666666,-0.93,1.4
1726,A549,MTT,TiO2,24,20.0,82.295,39.2,69.8,5.369127516778524,2.806666666666666,-0.93,1.4
1727,A549,MTT,TiO2,24,50.0,72.131,39.2,69.8,5.369127516778524,2.806666666666666,-0.93,1.4
1728,A549,MTT,TiO2,24,100.0,62.623,39.2,69.8,5.369127516778524,2.806666666666666,-0.93,1.4
1729,A549,MTT,TiO2,24,0.001,92.459,39.7,8.67,5.369127516778524,2.806666666666666,-0.93,1.4
1730,A549,MTT,Ni,24,0.01,96.066,39.7,8.67,0.0,1.91,-0.25,1.35
1731,A549,MTT,Ni,24,0.1,93.77,39.7,8.67,0.0,1.91,-0.25,1.35
1732,A549,MTT,Ni,24,1.0,97.377,39.7,8.67,0.0,1.91,-0.25,1.35
1733,A549,MTT,Ni,24,5.0,94.426,39.7,8.67,0.0,1.91,-0.25,1.35
1734,A549,MTT,Ni,24,10.0,95.738,39.7,8.67,0.0,1.91,-0.25,1.35
1735,A549,MTT,Ni,24,20.0,91.803,39.7,8.67,0.0,1.91,-0.25,1.35
1736,A549,MTT,Ni,24,50.0,91.803,39.7,8.67,0.0,1.91,-0.25,1.35
1737,A549,MTT,Ni,24,100.0,82.295,39.7,8.67,0.0,1.91,-0.25,1.35
1738,A549,MTT,Ni,24,0.001,95.738,46.3,70.76,0.0,1.91,-0.25,1.35
1739,A549,MTT,Ni,24,0.01,99.672,46.3,70.76,0.0,1.91,-0.25,1.35
1740,HeLa,CellTiterGlo,Pt,24,0.1,95.082,46.3,70.76,0.0,2.28,1.188,1.35
1741,HeLa,CellTiterGlo,Pt,24,1.0,96.066,46.3,70.76,0.0,2.28,1.188,1.35
1742,HeLa,CellTiterGlo,Pt,24,5.0,74.754,46.3,70.76,0.0,2.28,1.188,1.35
1743,HeLa,CellTiterGlo,Pt,24,10.0,42.951,46.3,70.76,0.0,2.28,1.188,1.35
1744,HeLa,CellTiterGlo,Pt,24,20.0,14.426,46.3,70.76,0.0,2.28,1.188,1.35
1745,HeLa,CellTiterGlo,Pt,24,50.0,12.787,46.3,70.76,0.0,2.28,1.188,1.35
1746,HeLa,CellTiterGlo,Pt,24,100.0,12.787,46.3,70.76,0.0,2.28,1.188,1.35
1747,HeLa,CellTiterGlo,Pt,24,0.001,92.131,45.3,71.7,0.0,2.28,1.188,1.35
1748,HeLa,CellTiterGlo,Pt,24,0.01,97.705,45.3,71.7,0.0,2.28,1.188,1.35
1749,HeLa,CellTiterGlo,Pt,24,0.1,96.066,45.3,71.7,0.0,2.28,1.188,1.35
1750,HeLa,CellTiterGlo,Pt,24,1.0,97.049,45.3,71.7,0.0,2.28,1.188,1.35
1751,HeLa,CellTiterGlo,Pt,24,5.0,71.475,45.3,71.7,0.0,2.28,1.188,1.35
1752,HeLa,CellTiterGlo,Pt,24,10.0,60.984,45.3,71.7,0.0,2.28,1.188,1.35
1753,HeLa,CellTiterGlo,Pt,24,20.0,42.623,45.3,71.7,0.0,2.28,1.188,1.35
1754,HeLa,CellTiterGlo,Pt,24,50.0,27.869,45.3,71.7,0.0,2.28,1.188,1.35
1755,MCF-7,CellTiterGlo,Pt,24,100.0,21.639,45.3,71.7,0.0,2.28,1.188,1.35
1756,MCF-7,CellTiterGlo,Pt,24,0.001,95.738,42.5,49.26,0.0,2.28,1.188,1.35
1757,MCF-7,CellTiterGlo,Pt,24,0.01,96.721,42.5,49.26,0.0,2.28,1.188,1.35
